Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,FUGAS DE AIRE/ ACEITE/ AMONIACO,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,FUGAS DE AIRE/ ACEITE/ AMONIACO,si,CUMPLE,"20/5/2024, 20:38:12","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"20/5/2024, 20:38:23","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"20/5/2024, 20:38:51","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,CUMPLE,"20/5/2024, 20:45:52","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,ALINEACIÓN CHORRO/REGULACION DE TINTA,,,,"0,0714285714",,,,,,,,
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,VERIFICAR IMPRESIÓN Y NIVELES DE FLUIDOS,si,CUMPLE,"20/5/2024, 20:46:06","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,COMPONENTES SUELTOS Ó AUSENTES,si,CUMPLE,"20/5/2024, 20:46:17","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,FUGAS DE AIRE/ ACEITE,,,,"0,1",,,,,,,,
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,1",,,,,,,,
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,1",,,,,,,,
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"20/5/2024, 20:51:05","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"20/5/2024, 20:51:20","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"20/5/2024, 20:51:30","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,ESTADO SISTEMA NEUMÁTICO (ELECTROVÁLVULAS. CILINDROS ) ,si,CUMPLE,"21/5/2024, 17:43:40","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,"REVISIÓN DE TUBERÍA, BOQUILLAS, EMPAQUES, MANOMETROS",si,CUMPLE,"21/5/2024, 17:43:34","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,AJUSTE TORNILLERIA GENERAL,si,CUMPLE,"21/5/2024, 17:43:14","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 17:42:33","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 17:42:54","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 17:42:59","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"20/5/2024, 20:51:52","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"20/5/2024, 20:52:00","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"20/5/2024, 20:52:05","0,3333333333",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 9:32:38","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 9:32:26","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 9:34:01","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO Y FUNCIONAMIENTO LÁMPARA SEÑAL DE SERVICIO,si,El codificador láser no se encuentra en funcionamiento falta tarjeta y extractor ,,"0,0222222222",,,,,,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/KvyWGVWpc4PSHsxbmdx4.jpeg
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,VERIFICAR IMPRESIÓN,si,El codificador láser no se encuentra en funcionamiento falta tarjeta y extractor,,"0,0222222222",,,,,,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/9nN4k619ujmiJ3oCoQPv.jpeg
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO DE FILTROS Y MANGUERAS,si,CUMPLE,"21/5/2024, 20:09:00","0,0222222222",,,,,,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,LIMPIEZA LENTE,si,CUMPLE,"21/5/2024, 20:09:07","0,0222222222",,,,,,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO DE EXTRACTORES,si,El codificador láser no está en funcionamiento por motivo de que el extractor no funciona ,,"0,0222222222",,,,,,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/48KRYobekUxLhuoGRXZ7.jpeg
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,El codificador láser no se encuentra en funcionamiento por qué no tiene la tarjeta y el extractor ,,"0,0222222222",,,,,,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/uTRxVLdgCEyXgkO2or1e.jpeg
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO ESTABILIZADOR DE VOLTAJE,,,,"0,0222222222",,,,,,,,
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,COMPONENTES SUELTOS Ó AUSENTES,,,,"0,0222222222",,,,,,,,
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,COMPONENTES ELECTRICOS MOTORES/CABLEADO/SENSORES/ELECTROVALVULAS,,,,"0,0222222222",,,,,,,,
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,CUMPLE,"21/5/2024, 9:33:26","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO TRAMPA DE TINTA/BLOQUEO DE RETORNO,si,CUMPLE,"21/5/2024, 9:33:51","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ALINEACIÓN CHORRO/REGULACION DE TINTA,si,CUMPLE,"21/5/2024, 9:33:55","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO ESTABILIZADOR DE VOLTAJE,si,CUMPLE,"21/5/2024, 9:34:08","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,VERIFICAR IMPRESIÓN Y NIVELES DE FLUIDOS,si,CUMPLE,"21/5/2024, 9:33:46","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,COMPONENTES SUELTOS Ó AUSENTES,si,CUMPLE,"21/5/2024, 9:34:27","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,COMPONENTES ELECTRICOS MOTORES/CABLEADO/SENSORES/ELECTROVALVULAS,si,CUMPLE,"21/5/2024, 9:34:36","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 9:34:54","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 9:34:59","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 9:35:07","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 20:12:12","0,0666666667",,,,,,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 20:12:21","0,0666666667",,,,,,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 20:12:29","0,0666666667",,,,,,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,